T_k,H_k,L_k,M_k,P_Kipas_k,P_Pompa_k,T_k+1,H_k+1
33.75970363193364,44.71819624539146,139.53575850364757,0,1,0,30.352904691457354,38.339603703472726
22.052279463784423,49.29363577627298,295.8821284143637,1,0,0,21.78493578550013,44.45262325492739
34.253560307312036,48.701365958873104,661.8090354695906,0,1,0,30.743179100729545,41.69875949951026
26.690086594369337,66.14242102572562,497.9842837480339,0,0,0,25.815511641759606,59.80152885948541
22.776993932579295,60.18108982626694,345.22664020808156,1,1,1,20.504197335032018,57.79193397252998
28.12851421067537,63.90044191574117,405.07674453126606,0,1,0,25.143943217456933,58.255000118057524
33.09418753814612,47.51403696377497,690.9105449016353,0,1,0,29.78191251692542,40.8679730966341
30.98337329614342,58.746222988209965,305.0032895449191,0,0,0,30.061122401730636,51.98207408173934
32.09841721792175,57.152379494312456,702.2372636091285,1,0,1,31.277976938548623,52.45711849257324
29.88175050066076,64.98491130364813,116.10082323251862,1,0,1,29.114227378573123,60.9087210493773
30.384148467767787,67.18261181443782,632.598827906473,0,0,1,29.37122543255254,63.247240255234175
32.73793477347979,40.3647031443216,685.6607247910523,0,1,1,29.996538406097642,37.12645583766422
23.745020132887788,60.220597571763776,186.36323962800407,1,1,0,21.530794553710628,55.05637270806522
27.34137445464711,41.555073973591874,372.7598992791503,0,1,0,24.64869178214293,36.11429194733499
23.318141627294033,56.46575995232068,174.1248309977417,0,1,0,20.717566493778182,51.11868761078982
34.81502011994971,48.628981871310344,579.9530967456633,1,0,1,33.89924190483879,44.25919950071489
34.160890095299195,49.203297985664236,451.5108260462425,1,1,0,30.89343324728467,42.91679279090846
20.591402170527587,50.5887551035707,526.4925100312407,1,0,0,20.25998501003174,45.94849123814766
30.58362758773533,58.63877347148831,197.36522521715835,0,1,0,27.48236004636819,51.647673656321935
33.87872476123499,50.02149897006308,208.80939653931463,0,1,1,30.40355471356611,45.737198382107394
22.708630176910003,61.98097151770841,81.12299413242978,0,1,1,19.89958629953219,59.077592751286254
28.519178458289442,52.13582156721609,291.5506513967973,0,0,1,27.29609406473657,48.65134916437511
33.73232446382063,42.05059600929876,469.80849600025624,1,0,0,32.83995966527499,35.718608617625215
20.50918967878698,63.512795274523214,693.4511854979966,0,1,0,18.106545090474953,58.53392745267643
30.461304008702598,48.57274973778118,550.1955855940105,0,1,0,27.604254986061118,42.409039519619064
24.46023511058826,52.98300638797788,376.5472425498136,1,1,0,22.099441024370734,48.048352942027655
33.865942930647954,60.563316496657045,764.8400857956034,1,0,1,32.82813633293576,56.06322040019071
34.56587367748052,49.973684714461356,589.4339004318739,0,0,0,33.04777021982849,43.748589826316255
34.16399733670151,41.69756968440147,747.6239021469125,1,0,1,32.9922671649562,37.53762641279689
27.113213249861957,51.217631410384406,445.69097995412426,1,1,0,24.36720520078068,45.55305625368119
32.930639764839704,68.33345748082911,244.1782060948547,0,0,1,31.650778821892366,63.942831287865744
32.668240978026056,59.252031918956746,89.6200147735415,0,1,0,29.51086665442601,52.60378087392399
24.786507098648833,60.14437446001621,594.5636386128879,0,0,0,23.895057110997346,54.75688850454049
32.43373211226016,58.9684646091292,140.9772485041506,0,1,1,29.362891890697387,55.05418607213426
20.55511452073239,45.9697641687831,277.0813462039754,1,1,1,18.292517769275847,43.741166508111405
28.944048177230798,52.5500159230684,449.35318091292305,1,0,0,28.298427625130408,46.22053397478814
23.450132559315545,62.52819395089955,473.3124408348108,0,1,0,20.94866351425045,57.91106172525594
21.80850328665918,43.041186926594776,500.437397740352,0,1,0,19.041043362196167,38.163892393183836
21.154298024438138,48.33558328269137,174.69149776227547,1,1,1,18.959388809960085,46.40549064497342
30.444331638172095,48.289573253975604,334.8030536162366,0,0,0,29.42001907199208,41.67483965001332
25.098124456520992,52.96056782783518,512.895670337725,0,1,1,22.293195291549488,50.052753986828925
30.87150157293142,69.41106222826555,777.3641484753385,0,0,0,29.960714942414743,62.753955932565795
20.980345111984136,42.025076400514656,595.7233532747665,0,0,0,20.56317997956848,37.5793676266851
24.729355067459153,55.561029831417855,741.9528178204683,1,1,0,22.15091369468793,49.32366973237304
28.092369385630057,45.38094046036631,621.6590437356327,0,0,0,27.160426828769864,39.70930842723798
31.860847472584453,69.12029636229232,493.78772666930035,1,1,1,29.10998685134284,64.61384087754844
24.781287543981048,43.399105141823924,194.0175268522584,0,0,1,24.001272154578608,40.91123362074877
29.38837064655514,52.10803007084774,550.0142389193848,0,1,0,26.50670531407055,45.74671511339607
33.28966622354281,62.136549545038186,517.5346744699302,1,0,0,32.467361715052206,55.04372381182832
29.23794782273457,61.13663284082336,501.8518778429498,0,1,0,26.55093461765124,54.84611972747872
23.494392121304507,52.68185910681797,417.3394009911806,1,1,1,20.890130644849812,49.788364265604976
20.36601172334807,50.395725038581546,446.4924529919567,0,1,0,17.829345738718555,45.590248445287095
33.05148310851395,51.92837135658612,300.8318953385781,0,1,1,29.76263357636142,47.57406873261431
20.319041162755806,47.92828789475918,439.4845194817274,0,0,1,19.89370522293387,45.37191482694101
33.12052509026299,46.159988161204,198.1669292588587,0,0,1,31.721923052243003,42.574096750169275
27.934057010408182,54.4911909267667,653.8807980202826,0,1,1,25.089301066421505,50.82244394882295
34.086015477693444,48.05601268202822,189.33271602403084,1,0,0,33.087207439106514,41.32838584045124
31.981748536604982,48.6238499469175,113.72471741709981,1,1,0,29.072536829856578,42.47997799193654
34.96901165800006,59.70268190423671,377.18451976786804,0,1,1,31.503586344568955,55.078793286697156
25.260677231775652,69.05611995099676,543.7305796295464,0,0,0,24.427881978256718,63.03834619728683
31.5078243339669,58.10911601678126,378.28761870015603,1,0,0,30.895108196812195,51.688631472950824
26.028963704138633,42.309384011948985,257.5655989634814,1,1,0,23.523737216402278,37.29423192290735
27.198134304558632,42.26750841562201,468.62838791783054,0,0,1,26.43237965201187,38.991643522099835
29.41258194827555,68.54269662536697,310.25175155914997,0,1,0,26.691649124156715,62.11491105101307
33.10515671279508,48.91872370922001,749.6507675949748,1,0,0,32.28946221487871,41.85482734962615
34.76125203798943,42.76200958247426,741.9838547026791,0,0,0,33.439369500280606,35.9746212840217
31.524101207967774,57.97133761451145,426.7788649790716,1,0,0,30.817983979846804,51.493557086387476
26.266501732510008,58.709463348707985,295.9129955136939,0,0,0,25.371532223937365,52.7389114293308
26.32035503415605,59.45514460356064,602.8493104674793,1,0,0,25.72867387995367,53.58089090621845
31.06373452383337,48.022060835726236,77.53470761229998,1,1,0,28.082563877698856,41.37959140994447
23.581657186524534,40.453320526434254,406.07675453273845,0,0,0,23.041512950860962,35.53012912134133
21.65711169697092,68.95046108363415,302.24254570275014,1,0,0,21.316355725774955,64.03959338208078
25.319332364611647,47.52679137073307,740.401913826916,0,1,0,22.580680483253445,41.84921252769552
24.308584874811224,60.28078864157642,59.00227045451191,0,1,1,21.437761341779666,57.2420836075575
24.44462180683985,61.19889609636129,464.61115678876183,0,1,0,21.78778286095518,55.85898877734434
23.50411626574865,58.30022251238457,605.4976857999695,0,0,1,22.714619266740954,55.972227838071404
20.63139784454543,49.387221826409444,413.76349064303093,1,0,0,20.378571644062884,44.256810769536756
20.26810902100121,48.13288761292198,114.05227262204124,0,1,1,17.886377474637015,46.07937808628858
34.81583584604047,57.930048481081094,779.3460425209266,0,1,1,31.693657950573325,53.63401138124926
26.416597006037936,65.98286900835075,438.5078235320734,0,1,0,23.592462644858497,60.0701051600894
25.764899707395223,68.40201186770187,510.63968323925855,0,1,1,22.711435067119453,64.42619905417543
30.194709240396048,43.177174132112725,227.4573370306305,1,0,1,29.93389536388534,39.93475126620369
23.273808317975963,44.6448583779316,412.62356383010285,0,0,1,22.871996747618134,42.71669086800377
34.249417759253376,68.34208776349239,371.8621189687414,1,0,0,33.445348095023945,61.27283186968539
31.795175216233282,62.09605685004378,106.1718815014878,1,0,1,30.892435888182973,57.77552761461963
21.341165034683893,66.4898147448932,129.6202651606004,1,0,1,21.057067958694404,63.804905520883466
26.263711636773927,46.078979024060295,678.1043897140809,0,1,0,23.36901299046875,41.14881661835968
33.18677461343247,57.627576133282055,229.8649641549427,0,0,1,32.2170142736253,53.76999718085971
34.17098033437115,61.03418783252421,196.2187036239729,0,1,1,31.00180675128037,56.87986501123335
27.011022668748048,60.403356563409176,428.68358843760444,0,1,1,24.04284695655667,57.25055980688909
29.201170838160614,52.244550726000945,626.5603485218847,1,1,0,26.470499031383863,46.02114295209954
22.50550919138113,40.461846750739255,96.45988893424094,1,0,1,22.34841195319756,38.21661208282057
34.86752939205465,57.4877817041279,482.60593972869185,0,1,0,31.864167599474985,50.484519840533586
23.475075520751652,47.59304617538827,139.40783213043002,0,0,1,23.030571479237008,45.28479621858708
34.14097661202688,53.50762738428671,77.34578811921384,0,1,1,31.047482591183634,49.76900401307701
29.74469973488553,68.72743045251451,89.55796412166305,0,0,1,28.719571017820858,65.22667832426933
29.116051923182887,51.97105952927304,675.623081156331,0,1,1,25.674022253224372,48.13841524347133
27.69032766524763,65.19404819993281,138.4793627210462,0,0,0,26.85038528555648,59.20381657681732
23.46004717576638,45.65621817247754,83.86352330921896,0,1,1,20.786770503151445,43.445115736213396
22.647920480082625,60.173814940750866,378.4249153571842,1,1,0,20.336521770526694,55.15880866896685
23.30729313605263,69.3102086331683,682.9951039565186,1,1,1,20.950013081304977,66.23914036108081
22.796573932163817,43.0567930261881,246.80628236697646,1,1,0,20.257805911263254,39.050403840570276
31.6937671035013,40.24959826681576,366.28446314443727,1,0,1,30.99269003185391,36.30741586725492
25.25187888750095,53.00748377897843,79.94189942281342,0,0,1,24.58411739023068,49.834595736273904
20.867640148450946,42.77876449154102,386.80888560115693,0,0,0,20.426608958337347,38.26312170382103
34.536539452112166,62.45153049028694,483.2098104778503,0,1,0,31.451699030042565,56.05705987915353
33.25678827445138,67.43645991545677,478.1802903141086,0,1,0,30.184556607467055,60.24835402076868
33.916284247928196,53.02062918126276,299.32001913077386,0,1,0,30.658965623800945,46.19302545075418
34.92361733969653,47.76134926466323,286.64988549735165,1,1,1,31.966810945524283,43.89076778032019
22.60842873829231,53.03209957019829,129.9677142024484,0,1,0,19.9916760314657,47.97483462158415
25.943630283539882,61.70343453550003,325.0987404847013,1,1,0,23.46260368672888,55.87744014589995
31.37357713556137,40.27162484741113,124.62100165472349,0,0,0,30.454630927179057,34.32984565069472
30.440309270806885,57.683619684540915,624.9469585340387,1,0,1,29.814844120219913,54.04565629729794
22.308438595097826,58.39875054662137,774.7057233111394,0,0,1,22.004618181278428,56.19364138211531
32.23749687485927,59.13064740687807,777.5558425000302,1,0,1,31.756592378099004,55.499850594231226
23.36660857754991,47.260662399426316,698.8033245315454,0,0,1,22.710225586064503,44.902558782806906
23.357264222339346,61.421581701343804,500.5941120047143,0,0,0,22.113902678953473,56.17708025157952
28.054616343401204,42.74174458995329,575.64927293291,0,0,1,27.33741039615023,39.74295054132989
28.894099022625547,45.97811009400402,263.90435201031056,0,0,0,27.86833762064621,40.27117220572489
28.701293117567168,66.32410139963446,523.0778151294655,1,1,1,25.94600587341416,62.70897659536812
21.37230256096632,62.16169452179699,391.7371620799081,0,1,0,18.7439206416696,57.11243270251941
33.1619129394557,40.41236662034036,411.5130048326994,1,1,0,30.236820835460726,34.388820483263366
23.98400063883059,47.451287811094005,618.3324202813685,0,1,0,21.37664107840487,42.75949681315405
21.94272381924206,46.43219448979494,261.4387666979387,1,1,0,19.411672261411024,41.1598761437227
33.331221198034655,48.12418984110918,288.5297087708899,0,1,0,30.00300202626418,41.565029210103965
34.3347724734463,47.426793108396595,743.4813433464775,0,1,1,31.1695076329036,43.12143304517815
32.93191425898176,41.87578887228537,92.16822113822919,1,0,0,32.17876015059467,35.40519451604657
32.14274112087317,53.768215497904606,414.22572381000526,0,0,0,31.131835311569912,47.39219488273614
29.828629709585325,61.98200424358495,734.6006003058963,0,1,0,26.71914278226606,55.86890121373819
28.26286055913709,58.20195174152309,507.7722558636178,1,0,0,27.5029776837903,52.164845689738655
21.304801398671152,60.18615005794239,459.8053056590991,0,0,1,20.663566103669407,57.212704746566025
26.12679819606048,42.43447535608718,237.30813442201642,1,0,1,25.656439199100166,39.377252445383505
25.59032775518471,68.54472130530363,307.4566167983362,0,0,0,25.033632972816356,63.0042276169799
23.896306756404893,65.15475501529075,689.0363118535197,1,0,0,23.194375840719037,58.845085974913715
30.851301705328773,64.15270955486989,469.4135988263436,1,1,0,28.07562730651858,57.99818825347777
27.43813602618156,64.68951415125302,436.0566453175849,1,0,0,26.6663274587187,58.836372461494086
21.21569323861472,67.98131524398283,124.6847851550217,1,1,1,18.70707217508096,65.83418777776998
23.30274802924717,56.32761898341093,62.02111734134234,0,1,1,20.782654124586532,53.64608364329135
30.24888145489394,46.00846053602878,772.7638915152868,0,1,0,27.318131068324142,39.33253747986724
21.141962892354503,58.503508235576234,332.7396254651312,1,0,0,20.95227977512887,53.69125242946348
32.76810371073153,62.28644481003817,502.4097965746282,0,1,0,29.767852401154602,55.907896294439176
27.427197905209617,62.13752180062076,109.78630489046374,0,1,0,24.483880175434216,56.45810822048093
27.20879865989972,55.6434707250064,562.3357142922849,0,1,0,24.283463099454707,49.6504740664749
28.886116769892766,42.05376158000734,749.4250315294707,1,1,1,26.569670523906513,38.90579715556207
32.37021448887724,51.133388152903834,481.74893974806474,0,0,1,31.21471810629444,47.095337335880195
25.217138118532894,67.62299825390072,144.58649178155792,0,1,0,22.566551029564362,61.642187631785966
30.170242288385953,57.533467292722776,486.29114560510754,1,1,1,27.46268740511115,54.143878174964385
28.485979459936864,56.149958297671404,624.7604098284893,0,1,1,25.284441707428257,52.3948025193479
24.005424052541322,48.065605431465805,354.812402430514,1,1,1,21.298458499344065,45.23533478578081
33.17944979532737,51.05346759749737,709.8783109561009,1,0,0,32.23362967257001,44.1242730862066
31.961390324103924,66.86038267459509,536.5122150180234,1,1,1,29.321735995649227,62.281892215497884
29.876777519876384,59.993891425805074,724.4366887169019,0,1,1,27.001182392377967,56.3564212568603
32.758725936413626,63.62161080256999,517.628983435503,0,1,0,29.757901214226546,57.18382061060114
33.00941301439703,53.63036269202965,148.46597900361817,1,1,1,30.010885436836734,49.55088045915592
30.62544465072552,58.907416583684736,282.2687833288918,1,1,0,28.13655329170759,52.08372721423296
32.555199925455085,47.45150826229623,201.34621118934268,1,1,1,29.582705934154372,43.871181470154646
30.462071925039254,61.16382490850459,731.6198732876468,1,0,0,29.770891988587785,55.2769481477891
30.202111576404505,52.82804001110012,620.300050465612,1,1,0,27.49045315409812,46.44728977717347
29.279170673227764,53.27636544444237,557.2987766825045,1,0,1,28.589131066519187,49.675396254554045
31.290749593364616,59.47966973730645,275.72473972371625,0,0,1,30.427000934440724,55.75116209258065
22.379076579396106,68.0884186440678,188.03357903766013,1,1,0,19.954356172401404,63.256350908612546
33.21306138798393,41.920190398258626,617.3383159916839,1,0,0,32.14996753022793,35.343877138378296
33.07765291617848,64.74229712041023,405.61845940930976,1,1,1,30.22676959330052,60.08606830627578
20.43870924551839,48.77149331236579,219.34216411297183,0,0,1,19.85679977309949,46.919682641172436
32.38725125847144,53.31758363519133,512.4664836239563,0,1,1,29.77449613341026,49.632864695659485
21.93304801210168,40.65739986325027,80.25038910383898,0,0,1,21.43787173296259,38.556134099300586
25.026782813887127,49.03138233502939,294.6276905961901,0,0,0,24.214042586909976,43.529297288348495
31.152623844374116,55.078937278903915,401.417745943351,1,1,0,28.236575916777348,49.00277857596733
22.411398440724625,41.68528232042317,160.96875058205438,0,0,0,21.508785257103074,37.0482777092704
32.26950536178593,54.73287188149496,788.4908581931297,1,0,1,31.302247230836016,50.56725798452612
32.48201266936613,67.81331886575282,206.82302344221068,1,0,1,31.675153301661688,63.59947900742455
27.612016006412542,43.16179654323415,147.76484753244915,1,0,0,27.245514503831128,37.1512459518002
20.095788075752505,62.93322184226513,202.6511554151723,1,0,0,20.059252043323067,58.265956330988324
24.30557199762369,52.29013160127978,626.7958498697932,1,1,0,21.924657622489462,46.91982309879577
29.253903775636132,59.65521143573014,369.1292444538821,1,0,0,28.54273343699895,53.3433083909547
34.717792670411356,47.80709793955688,474.0619548144035,0,0,0,33.52222489035261,41.03342473465831
29.477202905250024,44.78476787624075,65.75686773977056,0,1,0,26.425547060364835,38.8795843927275
23.897053715962397,44.81387842813679,75.82348142998592,0,1,1,21.459955629528856,42.60152182064936
29.51008554649417,42.114758369294336,384.36916237026213,0,1,0,26.5062027419782,36.423277529331884
28.099780695737834,45.56940114703729,662.4914324012176,0,0,0,27.18184098221393,39.796123236098026
31.697680927267154,59.92658154966905,713.9291590306739,1,0,0,30.580423517150695,53.6024982245013
21.604709582404375,66.45071835530524,115.02992569673016,0,0,0,20.99515887630574,61.40121872694596
31.41541853753042,64.42377056773486,453.77232657576707,0,0,0,30.470120231348638,57.695002484864794
28.118998680141654,60.55402929623452,734.9222647094529,0,1,0,25.05289035957879,54.48768346081763
34.444880057884916,43.31295590233308,340.9795657984148,1,1,0,31.410028004816745,36.63549790895074
25.12808249058029,48.67562338887849,672.1743735712764,1,0,1,24.790585018711326,46.08447695046614
29.489328397009224,49.29420625967407,150.27174079957717,1,0,0,28.593363393631055,43.174816090512714
33.980421582650266,47.49870839192864,751.545867250849,0,0,1,32.94007065464904,43.33454823076603
21.53764591986019,55.45016979129169,613.567488148477,0,0,1,20.880942040341214,53.70114670031702
34.05842730854677,56.066614446390176,756.0007945901763,0,1,1,30.797220710045746,52.118438705704484
30.318285834512203,50.706579255133306,557.4629251643798,0,1,0,27.133789782017754,44.31652459552627
21.01755588657758,50.61367476209308,322.5529489995703,0,0,0,20.52338503131288,46.02005018204724
24.514453504202244,64.85666793718244,753.6358793935418,1,1,0,22.457711626746537,59.317871572505
30.622581329679225,63.67878544959056,256.67508223188383,0,0,0,29.708676849114354,57.329287893724896
21.010259022031576,49.23387495042237,299.1293915462994,1,0,0,20.630103281638917,44.538860995478714
28.7325569026441,67.41365331619778,575.6063135013053,0,1,0,25.966272145335612,61.51238950812279
25.18824585429435,68.58445051007519,623.9872246440397,1,0,0,24.681331629689495,62.93821072512496
29.313732766512157,49.80227626090122,747.0526128868654,1,1,0,26.85421887540068,43.79054421124209
20.68613050718769,50.63274846379164,203.60180679215713,1,0,0,20.572825442152958,46.22983109153256
33.07305209228564,55.169024602658766,648.4985264144179,1,1,0,29.7779282528506,48.574671809089104
34.60233453766095,68.2336243760102,603.9095400477225,0,0,1,33.22160586583465,63.71504528163957
34.533167829285375,66.28958299426935,97.8459171901984,0,1,0,31.448167221246415,59.278022940737
31.24477747614387,43.0770388775077,340.41735590765524,0,0,0,30.205287193158426,36.90069877152605
21.95129360195948,51.78192229814249,262.07409279507397,1,0,0,21.50016552970533,46.85635790978435
31.373947938935338,56.60113569249316,278.3678182655228,0,1,1,28.210212114664497,52.587012411174435
20.368803746882023,55.0939741765462,787.2101596660257,0,0,0,19.564428066524513,50.11142396509581
20.331853272934957,45.81589203810678,532.0830601099459,0,1,0,17.802004616159252,40.950225090459675
24.85415328724312,65.76450313504463,588.2571183451247,0,1,1,22.443049081783325,62.30349509321815
27.329647856069986,60.30822348990512,782.4632279862569,1,0,0,26.883905471876336,54.13869663328114
31.556111267116897,65.13725124555411,332.901336843229,1,0,1,31.106868253939314,61.04880942023541
30.249430649097576,65.76292838048417,651.3801263396044,0,0,1,29.369318680111192,61.941190490243535
26.688540595651226,62.450675609972194,375.8982224783715,0,0,1,26.008235467371566,59.11699203948078
24.104399994224988,53.17631803749152,702.1502538612348,0,1,1,21.69529179767549,49.790420630569734
34.95686750236567,58.316402650462734,185.49315598347738,1,0,0,34.06561361614871,51.778920379427326
26.392719533539594,44.810962183592295,760.7646327982097,1,0,1,25.844999458636583,42.281779046756625
26.770805364945133,60.209362524247226,214.07878130815976,1,0,1,26.38716372419118,57.12328242438565
22.454357317875036,45.377597672178425,294.66538023569865,0,1,0,20.04971548754957,41.074139322819576
31.92214323124894,60.818487715304705,617.1441755800854,1,0,0,31.05404137327966,53.92058724106616
30.40523338672233,46.88794482261906,345.31635617405504,1,1,0,27.57673635503521,41.35568845434613
23.311544191831405,43.5265390045066,506.15853257483496,1,0,1,22.966795387104465,40.86971237261659
21.23571568423764,44.958534704288724,383.43012580207136,1,1,0,19.09865473006551,40.345628035154704
30.207489531120697,40.05976405657211,606.7774528173363,1,0,1,29.616828711863892,36.3452941482323
29.81766821421703,61.56218853560591,221.24843927645813,0,0,1,28.613159663478037,57.86270276142455
24.09889290497314,61.97203147175137,93.84349042765776,0,1,0,21.68068916978398,56.63360685596989
34.26295343375615,55.448000497397786,274.9470481047997,0,0,0,32.95363102265882,48.55319037304604
22.265868376713502,44.84088403166151,405.7314986513227,0,0,0,21.61281520834454,40.21834932774829
26.48502201563903,42.50663012532069,176.01503914450893,1,0,0,25.8253727608589,37.1134485553146
34.15423880251399,40.57386899311861,316.09796724229153,0,1,0,31.35127618777885,33.88253137436588
26.295909753891834,44.97244530895662,349.9872637201764,0,0,0,25.517424866740438,39.35856594435302
29.57788921496128,66.72566604949441,93.04388276620516,0,1,1,26.47134849211098,63.19774347804504
25.963915969441913,47.24610525105045,487.4804361381534,1,1,1,23.595308703464184,44.210473141671066
24.11322803523005,50.628139816516466,713.2575709784657,0,1,0,21.522937000365054,45.67321370604711
34.75966471939742,43.16036453443999,163.80718471478932,1,0,1,33.793522429890565,39.45002107369116
26.140010094725646,46.67083914244511,498.3560100511355,1,1,1,23.759100596906872,43.31580668668352
33.411488055187014,55.576737123406154,548.5544036831348,1,1,1,30.417119858303032,51.79335708885029
23.449319088366295,58.23258049286957,364.50101031446627,0,0,1,22.70291539270559,56.168657829290645
23.19657056037625,47.36056942498633,575.8231905232025,1,1,1,20.53520953417253,45.00947358079075
20.46701124326767,41.731964776753514,358.048657618259,0,1,1,17.745068018471354,40.006999050316736
29.775002380638277,51.73098607382196,428.47796598307616,0,0,0,29.057396882456963,45.94121759256053
25.527895155856417,47.02610112779003,55.51478341582023,0,0,0,24.99771469222194,41.573750137302056
32.965373747594555,46.58661769689406,568.7900856010166,1,1,0,30.12697335751217,40.16476334787835
27.098148600373356,68.79588408140366,546.0070092085433,1,0,1,26.792680887433164,64.96098425083265
34.52290141872083,58.48901457777173,78.80065799475842,0,0,0,33.27274517479354,51.5823895819673
22.782882735546817,56.70635329516288,326.1875805463498,1,0,0,22.40722705338429,51.704227417620956
33.02934751933416,52.473253105699655,784.2738805937505,1,1,0,30.186356740637283,46.02423482256347
31.648952791876127,52.86833000290433,365.5524219264626,1,1,1,28.847766912983783,49.383247901144095
31.563827669660782,56.22715011514242,426.4590538488813,0,0,0,30.453356837643714,49.53559230894979
32.671748421753314,60.89289421108322,732.447618619789,1,1,1,30.00967071673808,56.6144920365965
31.415359864144982,61.06438288545488,587.9464068993173,1,0,0,30.66711221903116,55.099443451921445
29.39330482447123,45.15081723116349,486.5525983431677,0,0,0,28.530511847912738,39.19370665074042
21.968673165235813,55.00338256229881,648.3535110058044,1,0,0,21.824946585765623,50.06802407246116
20.487892692368778,52.35874285102306,698.2746998419799,0,0,1,20.02172592709855,50.21828107762971
33.8127177172353,66.11580898808153,392.66605380295016,1,0,1,32.776541132487296,61.4750809028431
29.249754717811072,58.94256763655129,406.33127369887654,1,1,1,26.384337098575912,55.86331183941614
31.948059364642646,55.97512199247946,339.53820173887686,1,1,1,29.172973491631605,51.90510022435729
27.22283527268825,43.46183926536752,775.0296050138454,1,1,1,24.636005063330096,40.17099153204486
21.759622834435916,58.16913667970235,572.8746907177627,1,1,0,19.484750407052136,53.006588437752086
21.877786883038258,43.516117170407,112.41729965605421,1,0,0,21.581489432999057,38.16361499402546
30.283479308434572,50.11619726697256,697.2197174847638,0,0,1,29.656841392037826,46.37596518587297
26.45458842349194,44.285258944429955,410.41995562720103,1,1,1,23.732325063971142,41.14092692266186
23.00787090050505,60.76220941073107,101.56542981686559,1,1,0,20.35898541500663,55.681013176718885
27.373918201121555,46.187563415084576,462.28794137248326,1,0,1,26.855078816093418,42.955700144746686
20.96313405612701,51.75578119564078,362.87320923177657,0,0,0,20.358513970132428,47.24253664398257
28.72957102871598,66.87024332856336,708.3120536469687,0,0,1,27.840502657739673,63.6429480056055
24.034901066526466,46.129491501969106,202.99595270704052,0,1,0,21.42073846654274,41.236019112837035
31.96338650955782,55.234151918763374,669.8484571191372,1,0,1,31.357832888356764,51.27034441729641
24.65542938385361,52.578149834980664,468.2665183890895,1,0,1,23.99657404160334,49.870606779714684
26.828302236227017,40.54372123137189,90.95772741010178,0,1,0,23.90337943973709,34.65110598926718
20.17430809862151,63.782743407184384,778.8839759941135,0,1,0,17.729906882522545,58.840808512491094
21.08670331691838,42.07137718943799,434.46143307739993,0,1,1,18.647937690425547,39.808812607691415
25.88740334610027,54.227650629308606,268.15764067368684,1,0,1,25.722050611338513,51.468285029152185
27.199082520756853,56.8203488481685,402.05513149194354,0,0,0,26.48248399038609,51.775905209864945
29.000308221789556,58.85279369843761,693.3933376381167,1,1,1,26.341774521317138,55.475638081992564
24.37493868063955,60.65894887923626,278.6773432887976,1,0,0,23.82262638366617,54.59218705486921
30.424728291898138,47.59817150568145,194.50729736502524,1,0,0,29.618848399395375,41.374129773908784
32.90183595783807,40.29936329975348,146.80343519816108,0,0,1,31.667838736502596,36.594847917695034
31.69776483340025,61.70330987064736,273.39454879265844,1,1,0,29.011161636007298,55.14078617580245
20.59428238022536,56.06969798042736,635.0360652800326,0,1,0,18.10311787805196,51.03991772610238
27.207604208867433,65.08353109621746,403.71977389644627,0,0,1,26.148676562797732,61.77430736575406
21.573952676272622,64.64165088702083,220.611202770155,0,0,0,20.929869822095423,59.1399747167637
23.63067523793791,65.2997850336365,174.6387497073119,0,0,0,23.080773609058728,59.565715430467556
34.799938899007195,54.552839799386206,299.54710738278436,1,0,0,33.912691307302936,47.83553146102851
22.1374331435227,50.00885187510597,754.9432796642816,1,1,0,19.91585817874848,44.783360896811494
27.483322301770343,63.7467460777411,307.2700344425183,1,1,1,24.966594443190417,60.5107762925684
29.27233601477179,53.538823390877646,791.0930569659765,1,0,0,28.852683824224528,47.06635738844751
30.53697455816156,45.50326589210304,413.92284182401715,0,0,1,29.545532289827136,42.54210215567426
28.39473025230371,65.64922058684422,184.37293871761315,0,1,0,25.417090320007915,59.24474566054056
20.146562711287753,66.47679630317042,718.355068845132,0,0,1,19.50187131955333,64.0581759988728
24.896919623659876,53.989292684205104,395.26652985112014,0,1,0,22.18951506120834,48.67415286529914
27.76567465077067,42.27099181929363,582.2535076283933,1,0,1,26.811285316015873,39.09111579954183
21.3179974871725,51.63478269750794,787.7836874068638,0,1,0,18.72445426253897,46.84740920880329
25.25940396813771,64.1061297838781,87.63151273998051,1,0,0,24.765557790742623,58.60770361033592
20.498046631870498,67.05322085638686,122.52091984067535,0,0,0,19.76847367223438,62.32563341422959
21.17867745732531,46.10418227492787,590.3425560970671,0,1,0,18.480503708660645,41.642746241622405
25.95384914302394,42.009208360758144,261.368752471604,0,1,1,23.277605315394982,39.224403682948584
21.990736310645904,66.32051359398517,188.22604771257429,0,0,1,21.42580625747485,63.651503343295495
28.51311272392337,51.68214816936626,79.52140986479712,1,0,0,27.902725337783302,46.47627086479793
30.341974537058988,56.2528289280269,66.38503398965136,1,1,1,27.67082794029584,52.861442889382296
32.00880048663625,69.04197436152276,630.8642023398431,1,1,0,29.222254600496772,61.9832677044008
23.00225366367215,41.99694183742668,150.8250705271625,1,0,0,22.83857036491729,37.13666140025698
22.512238733886047,59.44954022356286,400.79046197836317,0,0,1,21.90514117444729,56.78317066737524
21.568517605016005,42.22316267724601,504.42261138461225,0,1,1,18.77135975769239,40.102821512771754
29.54645374315455,51.26406785399501,371.2638504266347,1,1,1,27.113650550727986,47.4379698881295
